regime,qqq_cagr,qqq_dd,纯QQQ_final,持有TQQQ_final,TQQQ+SMA全程_final,组合_final,纯QQQ_dd,持有TQQQ_dd,TQQQ+SMA全程_dd,组合_dd
有大跌/震荡,5.224303059275326,-55.53568254730688,540060.9547163338,129724.80256106754,139373.96296249467,384881.11436378275,-55.24222159665511,-96.7504903887558,-87.1782485487603,-77.76920827823265
有大跌/震荡,9.071594933716675,-36.91987778665147,693567.4524295984,434754.20787270187,244397.21006054277,221341.6558248286,-36.91990781087442,-81.02858651980173,-74.9040577728491,-73.48801777839896
有大跌/震荡,2.9994940111818913,-52.48731454235029,512255.06444781384,126534.06656667181,229556.53909245334,294940.83673611074,-48.8968976449682,-93.15663757530017,-78.84423759550707,-54.81369439174513
强劲平稳,34.00652169043206,-33.69229481218914,3461138.4003991145,94835358.16411464,43572316.226761825,19723447.286157425,-33.69227674215979,-74.8290260488002,-63.49439336835139,-63.49439336835139
有大跌/震荡,10.728893145835716,-45.138816610682056,783186.4738675441,432259.1854132408,711539.3531859528,555485.3699312916,-40.27001394364097,-91.88362772795027,-77.78081621258728,-65.5500664927894
有大跌/震荡,-0.736861815949319,-70.91515248931147,243657.51887671612,10577.037537722477,50957.33569376008,185060.66046811244,-66.66104888571739,-99.43058849333976,-93.5507349879611,-80.06838010499993
有大跌/震荡,4.826634890802728,-51.177487946947075,518343.43072861317,208872.0770064835,659013.5160079156,478702.623404958,-49.75328518220301,-90.10259330277854,-63.356581720372404,-51.1321998827717
有大跌/震荡,6.159375838694103,-54.71390538209106,447465.5765392637,45479.71004583713,141035.83700397998,288956.86357834353,-51.81436576835623,-97.72343588337596,-90.39118427962563,-79.45665477225434
有大跌/震荡,4.371084429048366,-59.96752488871775,298873.87557172583,32928.826678798745,240236.75704581293,285450.55767276476,-58.15631269881838,-97.22245668285895,-71.40540081268296,-64.21544682339264
有大跌/震荡,6.934958023655158,-70.40726740828933,1123620.52410581,1819528.2491825828,867716.0846140984,3101423.6540243845,-36.46492243432628,-89.66099965430836,-90.83803352062722,-59.51947519687415
有大跌/震荡,5.059738765378219,-63.78847313498899,467582.3810226661,191112.49471713975,351628.4293378394,244371.01972813605,-58.79324274026276,-95.98443763129644,-86.1034964049372,-86.1034964049372
有大跌/震荡,20.25798555409073,-46.5109695368139,1117322.2335957254,1210533.98650517,1420207.025206294,1964873.5079301212,-44.27890685691056,-92.992634226767,-92.78242192239937,-85.21736313212867
温和平稳上行,10.006235554297094,-33.8368886973997,943260.254743891,1097967.6344188815,647039.5960477708,523034.2468043484,-29.245851608744022,-71.23679892621189,-59.93531073555558,-57.623716475048894
有大跌/震荡,12.096284438989557,-35.846081718838064,731952.6288379286,454624.0625882111,245686.09310324103,361976.0511773379,-30.05299198116549,-80.63988476776167,-72.41223133835229,-72.41223133835229
有大跌/震荡,3.1662248490252454,-48.94715143481692,443608.91734384996,141180.48575711044,386865.1596878583,327962.9496926811,-48.69423791134052,-91.60620997009548,-68.17493517691085,-59.513189135451604
有大跌/震荡,5.574809198204189,-45.80118426798937,471575.41091213806,101943.02884602497,61006.3517970013,145483.20453975615,-42.42674096478167,-89.12402655112244,-82.65349419246247,-68.66304545666145
有大跌/震荡,4.523971067369947,-53.20706391215919,485728.21628220374,153699.48584131693,187951.80807880103,442307.1336139175,-46.99646157520233,-91.30746947890475,-83.69245890447833,-68.70504212412585
有大跌/震荡,21.736432638242277,-48.33082878073268,1550411.3665686492,4766920.543159945,5090243.206383335,1273139.4560803077,-36.11632864181617,-85.75985341137627,-61.3589739170114,-61.3589739170114
有大跌/震荡,17.67383984950961,-50.494124502046375,1962892.9582691682,18506963.953243434,10833044.099372918,4366479.364081884,-24.609725346159074,-74.78209527510197,-71.89267476494385,-71.89267476494385
有大跌/震荡,21.88166689949369,-37.15495325230008,1649988.32633578,7935563.542027153,1865399.1241014414,3433185.245211598,-23.44595583292637,-60.197943563702935,-71.12380006111474,-44.158199656291806
强劲平稳,26.959285646611942,-29.656689836439643,2123250.5724726343,16658525.948769948,8881435.035257386,2652458.7997952374,-28.72444365558364,-71.03040596193108,-57.40400613018765,-57.40400613018765
有大跌/震荡,16.79814554983292,-38.75271713732926,1159246.6108975417,2295957.9592880565,2847423.6360276863,1503966.8569440888,-27.889935640659168,-77.61758409350747,-58.34616927715022,-58.34616927715022
有大跌/震荡,15.601352169708704,-35.914091777594905,1087868.6904305138,1467314.3324719218,2085159.000170027,1589559.6833728591,-35.76158713990277,-81.18999501813995,-55.3999326652501,-54.70335606236005
有大跌/震荡,18.53106128851103,-48.988765187924265,1199395.215488501,1406220.934728966,4438551.728907841,2774326.541439321,-48.988745334493466,-91.34924871832875,-68.80795340347343,-62.42389297170716
有大跌/震荡,2.9526453155132693,-65.92172528399398,754264.8376769638,965071.1567709754,969443.2990317434,570306.3967350057,-38.78250773213675,-84.9345568196443,-67.16733803697734,-60.24406112227214
强劲平稳,23.489258220248388,-29.609341726802995,1743393.0919895228,10230411.494722193,5702906.620430777,4950644.717576401,-27.803082032177084,-66.80956327351898,-54.26000991668829,-48.87401297185433
有大跌/震荡,13.84447806130964,-48.48383693809841,777102.6354284771,369376.66283637355,379082.94437039463,1420686.573506979,-48.13115348699554,-94.54449887664616,-85.33036049711201,-62.98764197229768
温和平稳上行,11.55951717148942,-28.40454662598755,860784.0635294457,1331743.5831254893,849998.5492864603,1093168.3417478355,-28.158782825597083,-69.58553605264052,-62.69186252629319,-50.97833124227081
强劲平稳,14.24937076082231,-34.965610100241676,1187393.011468173,1535827.9019597867,482371.93474732514,2235266.880559659,-34.965639809145564,-79.8594961108842,-86.49368303370333,-44.18129289553263
有大跌/震荡,7.032441926574262,-57.84965044104534,669422.515971423,803137.7641014815,634864.158745905,901187.3136356572,-43.956183056265495,-89.13223796968477,-62.668834666842166,-61.252453582188224
有大跌/震荡,10.854937801511388,-49.28090695734406,830965.0142878061,601262.9636157197,359631.880464699,570946.4541275032,-49.2280563616244,-91.70740167694314,-74.69915174942578,-60.143686623275
有大跌/震荡,5.269106759391717,-50.31783580369873,710718.6381581213,413769.05827668717,439503.69146589254,524776.6962979023,-33.1615197677469,-79.48001340432818,-64.03601803062841,-60.89847377947801
有大跌/震荡,8.720241451242593,-41.123678866083445,832003.2424762882,828678.3172406707,511804.12834278395,668267.7021163991,-32.155382523477996,-76.43899219139823,-59.0943301210906,-44.55761388902948
有大跌/震荡,9.807110119671636,-41.92792490782959,762592.4651266043,697087.1901131159,457355.1285640985,659342.9787146145,-28.559376548380044,-72.03559365993549,-59.09250359402638,-45.02491265500085
有大跌/震荡,17.72424654434388,-44.556499743319335,1504144.4986665756,4446610.958258073,1274591.5365480757,2503237.39997375,-29.79380368637009,-70.06521619118907,-66.2370836311913,-53.44862583867418
有大跌/震荡,8.510261743481507,-50.37079314486154,780927.7781347226,681629.3151990337,519554.27832167316,784503.8917956944,-33.09032670138933,-84.94733565107148,-62.80414445328677,-58.925388144762714
有大跌/震荡,1.1236040092085897,-49.370077556887125,398831.3377922761,64909.62843395319,109396.80348954187,333348.49701893504,-48.9255703486473,-96.12347072286943,-93.9077408919135,-81.43597114037526
有大跌/震荡,10.67802740516488,-52.093610011078326,824604.0945806606,487457.8701180272,1111280.5985476808,1619333.790335604,-52.09359654945742,-93.73776255900073,-83.14109572026825,-62.21213323040252
有大跌/震荡,5.880569723119766,-42.442777504769815,663977.2750604462,559777.6502139401,241873.3076550499,470575.0715561925,-31.504687925595942,-75.85351634828102,-70.19297705279838,-57.95304733438631
有大跌/震荡,10.254393254416417,-62.198880206980725,445242.27038857,120629.60895095259,604291.2617156053,1211509.5981530182,-56.190750449217134,-98.56161035769676,-89.23596963888231,-75.28675207869058
有大跌/震荡,13.024358043744355,-48.55005003866584,634103.9163446688,186746.59164510408,723171.8985377995,742341.7695553679,-48.166488091898486,-95.24862146591458,-75.44400090959346,-65.36302032211464
强劲平稳,14.094281637077977,-34.004952302533155,707619.329301523,410482.1196308951,376834.822454142,1248441.3450568619,-34.004884255761084,-83.29215023181601,-77.4494190518523,-53.281880155145785
有大跌/震荡,19.857652908016643,-52.20846669725334,1120428.6140864654,2102430.3497119755,4483383.187641732,3052514.876997852,-51.97714069477746,-92.82794507191967,-72.54806665082998,-62.297927430233656
有大跌/震荡,19.98928670982314,-58.88767336890762,1370492.0797286376,4424056.720467583,7577891.250649544,1062538.6368563068,-42.301726377846,-93.75115806514057,-62.67943917655605,-62.67943917655605
有大跌/震荡,20.329217048643212,-39.33097317152403,1144230.2804675524,1796720.9933746967,719769.5244030136,2033402.8723864106,-33.48250635472824,-80.50457402139106,-75.81468117465772,-75.76465932048188
强劲平稳,19.944000521001005,-27.166148530339097,1437923.7195561389,5180624.208107028,1485396.7697480866,2660163.7623664653,-19.683488592357946,-62.00904881807552,-63.42903670395694,-54.97797310080904
有大跌/震荡,13.961268391081827,-44.85381803768151,885958.2060031955,624919.3145455535,576183.7149389295,1989531.7222447728,-38.128478040018635,-91.76689370084073,-85.55931100936482,-60.65843739326726
有大跌/震荡,11.12895586787146,-36.971238675277874,750985.3186560611,631246.2022126059,274123.05387038947,429661.9059825283,-35.173769418894196,-80.72490322267363,-80.70466113239935,-59.97274346823892
有大跌/震荡,1.4291380704521517,-79.05795168161518,171737.72785283718,6193.625062239049,207429.33658671772,282947.6787143201,-77.7328850925673,-99.79158406362698,-89.25710364046556,-85.34596100234828
有大跌/震荡,13.657035803346385,-54.463071687525975,742463.6538487421,658586.9497056559,1613638.994236862,913064.9277773103,-53.81898776527165,-94.72000150128844,-74.35229219452467,-58.464991289539284
有大跌/震荡,-10.24971083624655,-88.94329329904491,102553.30670300496,1311.2497325371357,76590.34474966975,72240.369979018,-82.46187823841944,-99.87677934491134,-91.07837634994166,-87.80217238040156
有大跌/震荡,12.057482475013103,-52.87603155200071,694225.0285125575,351235.5253936254,617435.8335074943,693638.873800956,-51.9669107610851,-94.79676198852552,-80.70118535198955,-55.88309704294432
有大跌/震荡,19.77462303240467,-51.520286425785365,1619765.2557381063,8229746.873868891,8035961.085632868,1840633.095453661,-38.48746585569046,-86.14115966267842,-70.29402350864693,-70.29402350864693
强劲平稳,14.880509409069976,-32.632081131291926,926806.3801211657,1462071.417301601,726166.7611994088,679719.599399146,-26.97796379451217,-72.34689310350882,-56.55960273208597,-56.55960273208597
有大跌/震荡,8.212863788962643,-44.30202819035506,577558.6851835288,290533.28737457516,349279.6480966108,526036.9894687076,-42.19664871083775,-86.13173988246305,-67.27606458111953,-67.27606458111953
有大跌/震荡,9.848853547659587,-49.75328680719679,569293.0775086428,222575.74999162808,529730.0307892563,369253.66289009736,-49.75328518220299,-90.47333015597573,-68.26371983164495,-62.662190521703174
有大跌/震荡,24.61101912338941,-36.46149776880018,1571985.8142018025,8198782.245009418,7229787.180721826,2066294.2577191482,-33.34979171083193,-75.744941416998,-58.09651298660889,-58.09651298660889
有大跌/震荡,11.798805167377235,-38.02470389420347,708300.3821935522,432518.9029173885,984563.7771317168,556550.0290631589,-36.80767238896687,-84.08729383217621,-63.26092721873098,-63.26092721873098
有大跌/震荡,23.113786002345527,-38.5521806296157,1468642.8484444362,6420755.8449015,5526593.4143069675,2772312.812519973,-38.358965041305545,-83.80901682749844,-68.8961588998841,-62.04977178654221
有大跌/震荡,-13.463310020803299,-84.94045771261109,224852.08276782525,36553.34084384693,97304.60232412897,196205.74158977182,-64.60370632546201,-97.83270343778628,-87.89813978267814,-83.58589432111049
有大跌/震荡,3.7298849995307526,-66.2562311993624,627313.8386327237,732523.5502015252,700272.3595578689,339827.1379121197,-33.41899438637584,-79.62120592343305,-58.39264575389373,-50.42185104245567
有大跌/震荡,7.444505991782502,-51.4376650836572,873337.693161193,1157500.9866020519,1238074.1398581096,1408610.0874809895,-43.08492429605516,-89.11830479954357,-70.36607554649039,-65.15407371016076
有大跌/震荡,22.420173118006836,-49.78472670641902,1276701.028814122,1460453.900821521,2357855.9638891127,2535877.7439815477,-49.78473741867745,-90.40597303020529,-67.2249945669788,-67.2249945669788
有大跌/震荡,9.406068983954263,-60.896804884981236,667803.747030746,442146.5755661834,499931.02726590296,570841.6365529576,-38.58831449946473,-93.17425793476775,-88.92331581335824,-67.17697770935548
有大跌/震荡,10.969026945717797,-44.64638069528032,890161.7051837005,937765.0662072053,903512.6610506062,565008.0044000375,-34.787778141769145,-78.93828876526176,-70.11232581296582,-70.11232581296582
有大跌/震荡,10.349274319571911,-58.36535374779659,1192988.5524728636,2745691.3016140033,2258205.010152755,1093208.6997134958,-37.369637413011816,-86.2955146377301,-66.76941834332877,-57.50045411969899
有大跌/震荡,14.440887996892226,-47.41624027720719,1101470.1674220692,2016827.1808803424,3458388.984241429,1200841.0920209575,-43.257913736408874,-86.15455642136781,-68.77191682838017,-55.516253883513755
有大跌/震荡,5.230654452461803,-38.74662713798512,556820.5383350891,250843.10206344028,249230.22634331332,314371.2864512854,-27.672015610791213,-72.91470803756374,-63.85911503267252,-50.51509817849977
强劲平稳,15.48631028038332,-25.990023765265867,841997.8276947524,1719082.2612363952,906616.0156823617,1288078.1273801287,-21.62611491931997,-63.4202275359315,-60.74093945298096,-49.4378700850719
有大跌/震荡,5.165074848510054,-73.08772884080025,600134.3273172636,88922.18325278167,333743.3708566788,507485.3107059929,-71.18528059835069,-99.36231940793635,-95.49770829878831,-92.72880259459822
有大跌/震荡,9.284062074317067,-49.481338814234334,682763.6936598246,353753.87831762363,1070105.6346012556,1360032.9555351094,-46.09643823718914,-90.95653232655165,-64.01834316883645,-55.28292741829972
有大跌/震荡,20.617975539188137,-44.316933600951856,1466523.760411194,3331212.7511323853,2435443.9808996543,1668598.9126052994,-36.88186643473447,-85.90832135595981,-65.78418586805189,-65.78418586805189
有大跌/震荡,6.774160919917094,-53.60317288020521,516808.99561962765,88389.76260948551,82795.43692743922,204776.98818599942,-53.42078252962936,-95.65685326299054,-90.1090471186744,-84.80053738675906
有大跌/震荡,6.350313391774365,-63.065973062492866,777246.270958981,944144.9691098988,1474857.4920063803,1170928.1254771936,-56.25511578629789,-96.52633869754567,-75.18413822382122,-75.18413822382122
有大跌/震荡,32.20433525796136,-38.79530360553834,4695337.408945007,54727266.54639369,24981625.314950358,6635955.163505195,-38.50088044937198,-81.83905038664466,-68.15061006557815,-68.15061006557815
有大跌/震荡,9.257215141286967,-50.099382912997136,782896.0908105193,602017.6185907254,303256.91220824677,371851.54974003485,-36.464922434326255,-85.59176785740796,-80.56889734191633,-64.06156981047184
有大跌/震荡,23.806455248427618,-54.21848842075894,3335078.9178008274,75570944.4773012,55546989.94562069,6336844.258741999,-46.22847216912892,-92.4137095321965,-75.7960811019718,-75.7960811019718
有大跌/震荡,-3.038559010707653,-65.81958201661496,439305.7183826324,196231.5906263096,278983.938454372,266227.6092992953,-33.07009680922096,-84.17708669083326,-60.297013866342795,-60.297013866342795
有大跌/震荡,10.193369431720068,-51.01521647839784,655236.3165483627,449350.7386835556,1438165.4395955645,2064648.381798169,-50.00757046312931,-93.5577591736156,-71.58167591715923,-56.3663311015024
有大跌/震荡,11.865056538903573,-45.13306699999785,984897.3731648847,1138056.7642583456,358428.7170173343,2274490.8252906003,-42.88158487909541,-86.49998547726415,-90.61093556498523,-61.7759078272715
有大跌/震荡,11.607793631573205,-54.096513462515425,623960.8025612922,307674.1512122784,534933.9611394309,1982850.1330951802,-53.564070366997974,-96.65465405717495,-88.26178662906031,-59.207542319584405
